# Cosmological parameters
# z 0.0
# name demnunii
# H0 67.0
# Omega_k 0.0
# Omega_b 0.04999999999999999
# Omega_c 0.26999999999999996
# Omega_m 0.31999999999999995
# Omega_de 0.6799068075447904
# Omega_nu 0.0
# N_eff 3.046
# mass_neutrinos 0.0
# n_s 0.96
# A_s 2.21265e-09
# H_z 67.0
# D_A 0.0
# D_M 0.0
# D_H 4474.514298507463
# D_V 0.0
# r_drag 146.71804187203688
# DM_rd 0.0
# DH_rd 30.497369249311554
# DV_rd 0.0
# sigma8 0.8464806009326422
# fsigma8 0.4501495921255273
# f 0.5317896141146742
# 
# k[h/Mpc]  P_lin(k)[Mpc^3/h^3]
0.00018767940028812733    819.9832567645182
0.00018852288767997547    823.5145794256142
0.0001893701659565938    827.0610544983948
0.00019022125215535272    830.6227462677653
0.0001910761633901941    834.199719286046
0.0001919349168519748    837.7920383740385
0.0001927975298088125    841.3997686221402
0.000193664019606433    845.0229753914042
0.0001945344036685192    848.6617243146367
0.0001954086994970608    852.3160812975126
0.000196286924672707    855.9861125196413
0.00019716909685511973    859.6718844357155
0.00019805523378332848    863.3734637765766
0.00019894535327608746    867.0909175503634
0.0001998394732322337    870.8243130436072
0.00020073761163104669    874.5737178223667
0.0002016397865326105    878.3391997333473
0.0002025460160781766    882.1208269050314
0.00020345631849052836    885.918667748822
0.00020437071207434813    889.7327909601742
0.00020528921521658492    893.5632655197343
0.00020621184638682392    897.4101606945121
0.00020713862413765852    901.273546034012
0.0002080695671050629    905.1534913206347
0.00020900469400876668    909.0500665907541
0.00020994402365263188    912.9633421695161
0.00021088757492503056    916.8933886725491
0.00021183536679922457    920.8402770071057
0.00021278741833374764    924.804078373241
0.0002137437486727881    928.7848642649436
0.00021470437704657376    932.782706471355
0.0002156693227717592    936.7976770778977
0.00021663860525181374    940.8298484674781
0.00021761224397741146    944.8792933216794
0.0002185902585268236    948.9460846219235
0.00021957266856631203    953.0302956506731
0.00022055949385052436    957.1319999926558
0.00022155075422289192    961.251271536004
0.0002225464696160282    965.3881844735374
0.00022354666005212963    969.5428133039061
0.00022455134564337866    973.7152328328497
0.00022556054659234783    977.9055181744003
0.0002265742831924059    982.113744752102
0.00022759257582812635    986.3399883002528
0.000228615444975697    990.5843248579939
0.00022964291120333152    994.846830659163
0.00023067499517168363    999.1275821522545
0.00023171171763426216    1003.4266560947107
0.00023275309943784813    1007.7441295569886
0.0002337991615229145    1012.0800799237351
0.00023484992492404702    1016.4345848950554
0.0002359054107703669    1020.807722487705
0.00023696564028595615    1025.1995710363378
0.00023803063479028422    1029.6102091947178
0.00023910041569863639    1034.0397159369654
0.00024017500452254477    1038.488170558809
0.00024125442287022093    1042.9556526788137
0.00024233869244698976    1047.4422422396403
0.00024342783505572671    1051.948019509282
0.000244521872597296    1056.4730650823599
0.0002456208270709904    1061.0174598813533
0.0002467247205749745    1065.581285157878
0.0002478335753067286    1070.1646224939545
0.000248947413563495    1074.767553803294
0.0002500662577427265    1079.3901613325845
0.0002511901303425367    1084.032527662746
0.00025231905396215265    1088.694735707595
0.0002534530513023691    1093.3768686467874
0.00025459214516600453    1098.0790099200526
0.00025573635845836066    1102.801243300134
0.00025688571418768235    1107.5436528978462
0.00025804023546561995    1112.3063231633298
0.0002591999455076951    1117.089338887349
0.00026036486763376666    1121.8927852026197
0.0002615350252684999    1126.7167475850608
0.0002627104419418375    1131.5613118551046
0.000263891141289473    1136.4265641790478
0.00026507714705332547    1141.3125910703159
0.0002662684830820175    1146.2194793907859
0.0002674651733313546    1151.1473163521202
0.00026866724186480644    1156.0961895170994
0.00026987471285399157    1161.066186800936
0.000271087610579163    1166.057396472596
0.00027230595942969604    1171.0699071561664
0.0002735297839045795    1176.1038078321951
0.0002747591086129081    1181.159187839014
0.0002759939582743767    1186.2361368741235
0.00027723435771977834    1191.3347449955227
0.000278480331891503    1196.4551026222698
0.0002797319058440388    1201.5973004977745
0.00028098910474447686    1206.761429674017
0.0002822519538730164    1211.9475815631095
0.0002835204786234733    1217.1558479427686
0.00028479470450379113    1222.3863209577478
0.00028607465713655365    1227.6390931211533
0.00028736036225950013    1232.9142573158379
0.0002886518457260431    1238.2119067957906
0.000289949133505788    1243.532135187509
0.0002912522516850552    1248.875036491405
0.0002925612264674052    1254.2407050831737
0.000293876084174165    1259.629235715225
0.0002951968512449574    1265.0407235180373
0.0002965235542382328    1270.4752640016297
0.0002978562198318036    1275.9329530569285
0.00029919487482337945    1281.4138869572073
0.00030053954613110784    1286.9181623594827
0.000301890260794114    1292.4458763059733
0.000303247045973045    1297.9971262255262
0.00030460992895061615    1303.5720099350165
0.00030597893713215973    1309.1706256408395
0.0003073540980461751    1314.7930719385151
0.0003087354393448835    1320.4394476219297
0.00031012298880478336    1326.1098515098759
0.000311516774327209    1331.8043827663744
0.0003129168239388915    1337.5231409417197
0.00031432316579252297    1343.2662259738913
0.00031573582816732154    1349.0337381898548
0.00031715483946960087    1354.8257783069885
0.0003185802282333414    1360.6424474344085
0.0003200120231207632    1366.4838470743896
0.00032145025292290347    1372.350079123661
0.0003228949465601947    1378.241245874901
0.0003243461330830463    1384.157450018031
0.0003258038416724293    1390.0987946416378
0.0003272681016404627    1396.065383234394
0.00032873894243100235    1402.0573196864002
0.0003302163936202344    1408.0747082906332
0.0003317004849172689    1414.117653744346
0.0003331912461647372    1420.1862611504368
0.0003346887073393929    1426.280636018935
0.0003361928985527139    1432.4008842683313
0.00033770385005150793    1438.5471122270822
0.00033922159221852103    1444.7194266350912
0.00034074615557304865    1450.9179346848289
0.00034227757077154867    1457.1427440839318
0.0003438158686082584    1463.3939629736574
0.00034536108001581405    1469.6716999150663
0.0003469132360658716    1475.9760638904856
0.0003484723679697331    1482.3071643050152
0.0003500385070789732    1488.6651109879833
0.0003516116848860698    1495.050014194462
0.0003531919330250374    1501.4619846067133
0.00035477928327206385    1507.9011333357314
0.0003563737675461477    1514.3675719227288
0.0003579754179097418    1520.861412340627
0.0003595842665693971    1527.382766995563
0.0003612003458764101    1533.931748728454
0.0003628236883274741    1540.5084708164472
0.00036445432656533223    1547.1130469744642
0.0003660922933794334    1553.7455913567385
0.0003677376217065927    1560.4062185583502
0.000369390344631653    1567.0950436167466
0.0003710504953881501    1573.8121820132728
0.00037271810735898137    1580.557749674745
0.0003743932140770772    1587.331862974953
0.00037607584922607436    1594.1346385400232
0.00037776604664099464    1600.966192772529
0.0003794638403089244    1607.8266423687678
0.0003811692643696976    1614.7161044608022
0.0003828823531165834    1621.6346966178107
0.00038460314099697534    1628.5825368474766
0.000386331662613083    1635.5597435974119
0.00038806795272262933    1642.5664357564801
0.000389812046239549    1649.6027326562844
0.0003915639782346897    1656.6687540725193
0.00039332378393651857    1663.7646202263459
0.00039509149873182995    1670.8904517858414
0.0003968671581664566    1678.0463698674232
0.00039865079794598545    1685.2324960371911
0.00040044245393647477    1692.4489523124173
0.0004022421621651755    1699.6958611628813
0.000404049958821256    1706.9733455124092
0.0004058658802565297    1714.2815287401452
0.0004076899629861855    1721.6205346821057
0.000409522243689523    1728.9904876325465
0.00041136275921068946    1736.391512345414
0.0004132115465594203    1743.8237340357507
0.0004150686429117843    1751.2872783988018
0.00041693408561093066    1758.7822716763676
0.0004188079121678392    1766.308840601396
0.0004206901602620759    1773.8671123758534
0.0004225808677425501    1781.4572146722267
0.00042448007262827484    1789.0792756349676
0.0004263878131091324    1796.733423881955
0.0004283041275466421    1804.4197885060012
0.00043022905447473057    1812.138499076346
0.0004321626326005082    1819.8896856401263
0.00043410490080504665    1827.6734787238179
0.00043605589814416014    1835.4900093348235
0.00043801566384919224    1843.3394089628925
0.000439984237327803    1851.221809581655
0.0004419616581647632    1859.1373436500908
0.000443947966122749    1867.0861441140792
0.0004459432011431417    1875.0683444078727
0.0004479474033468315    1883.084078455567
0.000449960613035024    1891.133480672752
0.00045198287069004976    1899.2166859678348
0.0004540142169761797    1907.3338297437447
0.0004560546927404423    1915.4850478992935
0.0004581043390134439    1923.6704767089261
0.00046016319701019557    1931.890252160884
0.00046223130813094086    1940.1445104186764
0.0004643087139619877    1948.4333881262162
0.00046639545627654604    1956.7570224098265
0.00046849157703556714    1965.1155508795755
0.00047059711838858665    1973.5091116306269
0.00047271212267457354    1981.9378432444787
0.0004748366324227809    1990.4018847903694
0.0004769706903536    1998.9013758265544
0.00047911433937942126    2007.4364564016453
0.00048126762260549625    2016.007267055928
0.0004834305833308037    2024.61394882269
0.00048560326504892143    2033.2566432295375
0.0004877857114489008    2041.9354922997295
0.0004899779664161438    2050.6506385535276
0.0004921800740332873    2059.4022250094745
0.0004943920785810889    2068.1903951857607
0.0004966140245393163    2077.0152931015696
0.0004988459565876433    2085.877063278347
0.0005010879196065478    2094.775850741222
0.000503339958678213    2103.7118010202375
0.0005056021190874356    2112.6850601315628
0.000507874446322536    2121.6957744167266
0.0005101569860762716    2130.7440906264164
0.0005124497842467579    2139.830156015697
0.00051475288693839    2148.9541183460206
0.0005170663404627694    2158.1161258866023
0.0005193901913396363    2167.3163274156705
0.0005217244862978045    2176.5548722217486
0.0005240692722761008    2185.8319101049433
0.0005264245964243093    2195.1475913782238
0.0005287905061041198    2204.502066868745
0.0005311670488900786    2213.8954879190483
0.0005335542725705473    2223.3280063884704
0.0005359522251486624    2232.7997746542887
0.0005383609548433004    2242.3109456131406
0.0005407805100900484    2251.861672682192
0.0005432109395421776    2261.452109800513
0.0005456522920716209    2271.0824114302914
0.0005481046167699568    2280.752732558217
0.0005505679629493964    2290.46322869665
0.0005530423801437736    2300.214055884975
0.0005555279181095429    2310.0053706908684
0.0005580246268267796    2319.8373301884026
0.0005605325565001829    2329.710091679828
0.0005630517575600886    2339.623812782124
0.000565582280663481    2349.578651632213
0.0005681241766950113    2359.5747668922672
0.0005706774967680223    2369.612317751096
0.0005732422922255757    2379.6914639251618
0.0005758186146414834    2389.812365659858
0.000578406515821346    2399.975183730641
0.0005810060478035941    2410.180079444275
0.0005836172628605343    2420.427214639967
0.0005862402134994011    2430.7167516905197
0.0005888749524634108    2441.048853503618
0.0005915215327328252    2451.42368352289
0.0005941800075260142    2461.841405729177
0.0005968504303005276    2472.3021846416077
0.0005995328547541697    2482.806185318901
0.000602227334826077    2493.353573360401
0.0006049339246978065    2503.94451490737
0.0006076526787944227    2514.5791766441166
0.0006103836517855927    2525.2577257990833
0.0006131268985866852    2535.9803301461657
0.000615882474359876    2546.7471579678886
0.0006186504345152541    2557.5583773408184
0.00062143083471194    2568.414156182855
0.0006242237308592023    2579.3146629107428
0.0006270291791175824    2590.2600664663655
0.0006298472359000241    2601.2505363176274
0.0006326779578730089    2612.286242459309
0.0006355214019576917    2623.367355413991
0.0006383776253310509    2634.494046232965
0.000641246685427034    2645.666486497001
0.0006441286399377143    2656.8848483172987
0.0006470235468144501    2668.149304336356
0.0006499314642690514    2679.460027728831
0.000652852450774948    2690.817192202295
0.0006557865650683676    2702.2209719982807
0.0006587338661495166    2713.6715418929557
0.0006616944132837652    2725.169077198068
0.0006646682660028402    2736.7137537617145
0.0006676554841060224    2748.3057479692716
0.0006706561276613467    2759.9452367441763
0.0006736702570068134    2771.632397548692
0.0006766979327515996    2783.367408384868
0.0006797392157772774    2795.1504477902945
0.0006827941672390397    2806.9816946798915
0.0006858628485669293    2818.861328309589
0.0006889453214670724    2830.7895284600595
0.0006920416479229228    2842.7664754493085
0.0006951518901965056    2854.7923501332943
0.0006982761108296703    2866.867333906661
0.0007014143726453484    2878.9916087034862
0.0007045667387488168    2891.165356997986
0.0007077332725289642    2903.388761805197
0.0007109140376595709    2915.6620066817254
0.0007141090981005842    2927.985275726353
0.0007173185180994076    2940.358753580876
0.0007205423621921912    2952.782625430611
0.0007237806952051306    2965.257077005211
0.0007270335822557679    2977.782294579313
0.0007303010887543047    2990.358464973085
0.0007335832804049149    3002.985775553107
0.000736880223207067    3015.664414232807
0.0007401919834568504    3028.394569473231
0.0007435186277483099    3041.1764302836586
0.000746860222974782    3054.010186222247
0.0007502168363302435    3066.896027385849
0.0007535885353106606    3079.8341437273634
0.0007569753877153465    3092.824724632255
0.0007603774616483249    3105.8679599079505
0.0007637948255197001    3118.964039881143
0.0007672275480470294    3132.1131553981677
0.0007706756982567101    3145.3154978250973
0.0007741393454853635    3158.571259048125
0.0007776185593812308    3171.880631473756
0.000781113409905573    3185.243808029038
0.0007846239673340788    3198.660982161787
0.0007881503022582747    3212.132347840773
0.0007916924855869488    3225.6580995559775
0.0007952505885475738    3239.2384323187307
0.0007988246826877401    3252.8735416619406
0.000802414839876594    3266.5636236401742
0.0008060211323062842    3280.308874830002
0.0008096436324934108    3294.109492329948
0.0008132824132804864    3307.9656737607575
0.0008169375478373999    3321.877617265472
0.000820609109662887    3335.845521509636
0.0008242971725860088    3349.8695856812897
0.0008280018107676372    3363.9500094897116
0.0008317230987019429    3378.0869929296045
0.0008354611112178981    3392.2807360117713
0.0008392159234807777    3406.5314391934
0.0008429876109936721    3420.8393034409632
0.0008467762495990051    3435.2045302300635
0.0008505819154800599    3449.627321545417
0.000854404685162508    3464.107879880719
0.0008582446355159521    3478.6464082384964
0.0008621018437554693    3493.243110129951
0.0008659763874431644    3507.8981895749102
0.0008698683444897298    3522.6118511015534
0.000873777793156012    3537.3842997463366
0.0008777048120545833    3552.21574105375
0.0008816494801513266    3567.106381076104
0.0008856118767670204    3582.0564263734045
0.0008895920815789345    3597.066084013059
0.0008935901746224322    3612.1355615696934
0.0008976062362925803    3627.2650671248425
0.0009016403473457634    3642.4548092667656
0.0009056925889013106    3657.7049970901126
0.0009097630424431258    3673.0158401956646
0.0009138517898213256    3688.3875486891684
0.0009179589132538856    3703.820332397125
0.0009220844953282941    3719.3143994024144
0.0009262286190032101    3734.8699578466285
0.0009303913676101363    3750.487216318096
0.0009345728248550909    3766.1663838509403
0.000938773074820292    3781.907669924115
0.0009429922019658486    3797.7112844603607
0.0009472302911314596    3813.5774378253714
0.0009514874275381161    3829.506340826603
0.0009557636967898205    3845.498204712394
0.0009600591848753042    3861.553241170868
0.0009643739781697581    3877.6716623288635
0.0009687081634365686    3893.853680750857
0.000973061827829064    3910.0995094378804
0.0009774350588922626    3926.4093618264187
0.0009818279445646394    3942.7834517872125
0.00098624057317989    3959.2219936241445
0.0009906730334687081    3975.725202073108
0.0009951254145605698    3992.293292300744
0.0009995978059855267    4008.92647990325
0.0010040902976760026    4025.6249809051997
0.0010086029799686064    4042.3890117582146
0.0010131359436059471    4059.2187890435926
0.0010176892797384574    4076.114528613482
0.0010222630799262276    4093.076446440475
0.001026857436140847    4110.104758890195
0.0010314724407672505    4127.199682719514
0.0010361081866055806    4144.361435074995
0.0010407647668730516    4161.590233491096
0.0010454422752058227    4178.88629588864
0.0010501408056608837    4196.249840572905
0.0010548604527179414    4213.681086232107
0.0010596013112813257    4231.180251935399
0.001064363476681894    4248.747557131283
0.0010691470446789497    4266.383221645758
0.0010739521114621659    4284.087465680352
0.0010787787736535226    4301.860509810465
0.0010836271283092452    4319.702574983386
0.0010884972729217613    4337.613882516375
0.0010933893054216575    4355.594654094814
0.001098303324179651    4373.645111770293
0.0011032394280085646    4391.765477958425
0.0011081977161653178    4409.95597543716
0.001113178288352917    4428.216827344511
0.0011181812447224671    4446.548256702227
0.0011232066858751803    4464.9504843603745
0.0011282547128644012    4483.423730639979
0.0011333254271976385    4501.968216149545
0.0011384189308386067    4520.5841617828055
0.001143535326209273    4539.271788715864
0.0011486747161919225    4558.03131840454
0.0011538372041312232    4576.862972581346
0.0011590228938363047    4595.7669732528975
0.0011642318895828461    4614.743542696637
0.0011694642961151734    4633.7929034583085
0.0011747202186483622    4652.915278348755
0.0011799997628703588    4672.110890440974
0.0011853030349441025    4691.379963067274
0.0011906301415096595    4710.722719815944
0.0011959811896863695    4730.139384528533
0.0012013562870749988    4749.630181296512
0.0012067555417599007    4769.195334458166
0.0012121790623111956    4788.835068595563
0.001217626957786949    4808.549608531278
0.0012230993377353662    4828.339179325149
0.0012285963121969948    4848.204006271185
0.0012341179917069386    4868.1443145134
0.0012396644872970763    4888.160326619598
0.0012452359104982997    4908.25226408135
0.0012508323733427535    4928.420348531954
0.001256453988366088    4948.664801747995
0.001262100868609722    4968.985845645211
0.001267773127623118    4989.383702274352
0.0012734708794660606    5009.858593816922
0.0012791942387109555    5030.410742581027
0.0012849433204451311    5051.040370997065
0.0012907182402731518    5071.747701613394
0.0012965191143191443    5092.532957092079
0.0013023460592291327    5113.396360204377
0.0013081991921733793    5134.3381338265035
0.0013140786308487489    5155.358500935067
0.0013199844934810696    5176.457684602668
0.0013259168988275117    5197.635907993206
0.0013318759661789762    5218.893394357554
0.0013378618153624938    5240.230367028869
0.0013438745667436304    5261.647049417838
0.0013499143412289145    5283.143665008287
0.0013559812602682633    5304.720437352204
0.0013620754458574262    5326.377589872578
0.0013681970205404383    5348.115344043545
0.0013743461074120853    5369.933920166201
0.0013805228301203738    5391.833538519523
0.0013867273128690262    5413.814419370208
0.0013929596804199708    5435.876782967397
0.001399220058095855    5458.0208495370525
0.0014055085717825622    5480.246839276458
0.0014118253479317468    5502.554972348694
0.001418170513563371    5524.945468876906
0.001424544196268266    5547.418548938916
0.0014309465242106935    5569.974432561226
0.0014373776261309241    5592.613339713399
0.0014438376313478244    5615.335490302421
0.0014503266697614616    5638.14110416671
0.0014568448718557075    5661.030401070298
0.0014633923687008723    5684.003600696934
0.0014699692919563337    5707.060922644238
0.0014765757738731855    5730.202586417606
0.0014832119472968986    5753.428811424192
0.0014898779456699917    5776.739816966881
0.0014965739030347101    5800.135822238224
0.00150329995403573    5823.617046111104
0.0015100562339228588    5847.183704215737
0.0015168428785537569    5870.836009556071
0.0015236600243966707    5894.574174841889
0.0015305078085331761    5918.398412545741
0.0015373863686609312    5942.308934895883
0.001544295843096452    5966.305953868569
0.0015512363707778896    5990.389681181264
0.0015582080912678248    6014.560328284912
0.0015652111447560732    6038.818106356644
0.0015722456720625086    6063.163226292222
0.0015793118146398856    6087.595898698792
0.0015864097145766956    6112.116333886948
0.0015935395146000147    6136.724741863517
0.0016007013580783798    6161.421332323494
0.0016078953890246665    6186.206314642742
0.0016151217520989903    6211.0798978700295
0.0016223805926116074    6236.042290719161
0.0016296720565258473    6261.093701561331
0.0016369962904610393    6286.234338417172
0.001644353441695465    6311.46440894866
0.0016517436581693185    6336.784120451324
0.0016591670884876825    6362.193679709008
0.001666623881923511    6387.693289805187
0.0016741141884206404    6413.283149963474
0.0016816381585967974    6438.963458742121
0.0016891959437466302    6464.734414178214
0.0016967876958447505    6490.59621377838
0.0017044135675487904    6516.549054509512
0.001712073712202467    6542.593132789261
0.0017197682838386746    6568.728644476625
0.0017274974371825752    6594.955784862671
0.0017352613276547127    6621.274748660749
0.0017430601113741376    6647.685729996908
0.0017508939451615468    6674.188922400379
0.001758762986542432    6700.78451879378
0.001766667393750257    6727.472711483345
0.001774607325729632    6754.253692149285
0.0017825829421395114    6781.127651835644
0.001790594403356405    6808.094780940653
0.0017986418704776055    6835.155269206604
0.001806725505324418    6862.3093057099195
0.001814845470445428    6889.55707885084
0.0018230019291197597    6916.898776343815
0.0018311950453603631    6944.334585146755
0.0018394249839173134    6971.864688964921
0.001847691910281117    6999.489267301668
0.0018559959906860484    7027.208498593133
0.0018643373921134881    7055.02256043693
0.0018727162822952802    7082.931629580939
0.0018811328297171058    7110.935881911992
0.0018895872036218731    7139.035492444447
0.0018980795740131137    7167.230635308698
0.0019066101116584102    7195.521483739503
0.0019151789880928252    7223.9082100647565
0.0019237863756223505    7252.390985693593
0.0019324324473273726    7280.969981104766
0.0019411173770661552    7309.645365834729
0.0019498413394783273    7338.417308466235
0.0019586045099884066    7367.285976616055
0.001967407064809319    7396.25153692341
0.0019762491809459434    7425.314155037724
0.0019851310361986723    7454.473995606799
0.0019940528091669883    7483.731222264648
0.002003014679253048    7513.085997619272
0.0020120168266652997    7542.538483240834
0.002021059432422101    7572.088839616405
0.0020301426783553614    7601.737223222302
0.0020392667471141952    7631.483784144566
0.0020484318221686    7661.328670706629
0.002057638087813136    7691.272029993107
0.002066885729170645    7721.3140078360375
0.002076174932195963    7751.454748801363
0.002085505883679663    7781.694396174819
0.002094878771251812    7812.033091948609
0.002104293783385743    7842.470976806971
0.0021137511094018397    7873.008190112755
0.0021232509394713537    7903.644869893041
0.0021327934646202212    7934.381152825378
0.0021423788767329062    7965.217174223491
0.002152007368556259    7996.153068023351
0.002161679133703394    8027.188966768663
0.002171394366657574    8058.325001596854
0.002181153262776136    8089.561302224614
0.0021909560182944068    8120.897996933733
0.002200802830329654    8152.335212556388
0.0022106938968850507    8183.873074460808
0.002220629416853656    8215.511706536856
0.0022306095900224087    8247.251231173284
0.002240634617076156    8279.09176695688
0.0022507046996016796    8311.033425442683
0.002260820040091754    8343.076315729886
0.0022709808419492166    8375.220545232234
0.0022811873094910587    8407.46621966216
0.00229143964795253    8439.81344301494
0.002301738063491271    8472.262317552553
0.002312082763191458    8504.812943787776
0.0023224739550679638    8537.465420467885
0.0023329118480705418    8570.219844558727
0.0023433966520880318    8603.076311228466
0.0023539285779525694    8636.0349138311
0.0023645078374438396    8669.095743890386
0.0023751346432933263    8702.25889108363
0.0023858092091885927    8735.524443224886
0.0023965317497775776    8768.892486248624
0.0024073024806729143    8802.363104193613
0.0024181216184562568    8835.936379185792
0.0024289893806826494    8869.61239142204
0.0024399059858848902    8903.391219153511
0.002450871653577931    8937.272938668844
0.0024618866042632873    8971.2576242767
0.0024729510594334787    9005.345346227878
0.0024840652415764703    9039.536166076405
0.002495229374180162    9073.83014187521
0.002506443681736873    9108.227329476838
0.0025177083897478577    9142.727782515112
0.0025290237247278416    9177.331552387534
0.0025403899142095766    9212.038688236446
0.002551807186748408    9246.849236931084
0.0025632757719268847    9281.763243049563
0.002574795900359365    9316.780748860025
0.0025863678036966587    9351.90179430256
0.0025979917146306823    9387.126416971043
0.002609667866899142    9422.454652094164
0.0026213964952902244    9457.886532517385
0.002633177835647332    9493.422088684183
0.0026450121248738144    9529.061348617719
0.002656899600937738    9564.804337901978
0.0026688405028766657    9600.651079663428
0.0026808350708024723    9636.601594552038
0.002692883545906159    9672.65590072284
0.002704986170462717    9708.814013817298
0.0027171431878359937    9745.075946944142
0.0027293548424835857    9781.441709051778
0.0027416213799617544    9817.911299405674
0.0027539430469303685    9854.484712600744
0.0027663200911578513    9891.16194046444
0.00277875276152618    9927.942972036353
0.0027912413080358783    9964.8277935486
0.002803785981811048    10001.816388405265
0.0028163870351044173    10038.90873716265
0.002829044721302415    10076.104817509055
0.0028417592949302605    10113.404604244413
0.002854531011657088    10150.808069260343
0.0028673601283010883    10188.315181519925
0.002880246902834665    10225.925907037272
0.002893191594389631    10263.640208857572
0.0029061944632624145    10301.458047036565
0.002919255770919288    10339.379378620413
0.0029323757800016385    10377.404157625437
0.0029455547543312407    10415.532335017591
0.002958792958915561    10453.763858692422
0.002972090659953091    10492.09867345444
0.002985448124838698    10530.536720997063
0.0029988656221689976    10569.07793988196
0.003012343421747764    10607.722263955151
0.0030258817945913482    10646.46961440873
0.0030394810129341305    10685.319905542374
0.0030531413502339934    10724.273048222763
0.003066863081177824    10763.328949867937
0.003080646481687026    10802.487514425282
0.0030944918289230842    10841.748642349929
0.003108399401293129    10881.112230582577
0.003122369478455534    10920.578172528489
0.003136402341325543    10960.14635803473
0.003150498272080917    10999.816673368827
0.0031646575541676033    11039.589001197264
0.003178880472305446    11079.46322056331
0.003193167312493903    11119.439206865245
0.0032075183620177998    11159.516831834871
0.003221933909453107    11199.695963515585
0.0032364142446727425    11239.976466240763
0.003250959658852393    11280.358200611947
0.003265570444476384    11320.841023477253
0.0032802468953435494    11361.424787909562
0.003294989306573144    11402.109343185044
0.0033097979746107807    11442.894534761394
0.0033246731972343757    11483.780203153912
0.0033396152735601604    11524.766175702309
0.003354624504048679    11565.852271047725
0.0033697011905108373    11607.038303676049
0.0033848456361139675    11648.324083929327
0.00340005814538793    11689.70941798323
0.003415339024231226    11731.194107823763
0.0034306885799171636    11772.777951225316
0.003446107121100027    11814.460741727667
0.0034615949578212842    11856.242268613098
0.0034771524015158235    11898.122316884435
0.0034927797650182164    11940.100667242205
0.0035084773625689986    11982.177096062
0.003524245509821006    12024.351375372647
0.003540084523845709    12066.62327283307
0.0035559947231395927    12108.992551710877
0.0035719764276305596    12151.458970859487
0.0035880299586843693    12194.022284695946
0.0036041556391110834    12236.682243179355
0.0036203537931715794    12279.438591788385
0.0036366247465840574    12322.291071499127
0.003652968826530591    12365.239418763724
0.003669386361663709    12408.283364451172
0.003685877682113007    12451.422622284981
0.0037024431194917704    12494.65689284862
0.003719083006903664    12537.98587165805
0.003735797678949419    12581.409249286526
0.0037525874717335593    12624.926711341923
0.0037694527228711652    12668.537938443149
0.003786393771494664    12712.242606197697
0.0038034109582606324    12756.040385178689
0.003820504625356674    12799.930940901704
0.0038376751165082796    12843.91393380287
0.0038549227769857464    12887.989019215665
0.0038722479536111186    12932.155847348968
0.003889650994765167    12976.414063264543
0.0039071322503943795    13020.763306854677
0.003924692072018018    13065.203212820437
0.003942330812735173    13109.733410649518
0.003960048827231871    13154.353524594295
0.003977846471788201    13199.063173650331
0.003995724104285485    13243.861971534767
0.004013682084213459    13288.749526664391
0.004031720772677529    13333.725442135144
0.004049840532406007    13378.789315051485
0.004068041727757419    13423.940725283379
0.004086324724727825    13469.179236758191
0.0041046898909581865    13514.504407338689
0.0041231375957417405    13559.915789146244
0.00414166821003145    13605.412928538557
0.004160282106447448    13650.995366088473
0.004178979659284534    13696.662636561794
0.004197761244519701    13742.414268896198
0.004216627239819696    13788.249786179742
0.004235578024548607    13834.168705629896
0.0042546139797755055    13880.170538572691
0.004273735488282098    13926.254790421528
0.004292942934570426    13972.420960657462
0.004312236704870602    14018.66854280807
0.00433161718714857    14064.997024427672
0.004351084771113904    14111.405887077468
0.0043706398482276565    14157.894606305481
0.00439028281171022    14204.462651627162
0.004410014056549239    14251.109486506139
0.004429833979507548    14297.834568334896
0.004449742979131159    14344.637348416005
0.004469741455757256    14391.517271560668
0.004489829811522269    14438.473765007047
0.004510008450369947    14485.506236539206
0.004530277778059483    14532.614086727519
0.004550638202173673    14579.796709624223
0.0045710901321271155    14627.053492745363
0.0045916339791744285    14674.383817051366
0.004612270156418545    14721.787056929412
0.0046329990788189996    14769.262580175011
0.004653821163200282    14816.80974797404
0.004674736828260215    14864.42791488578
0.004695746494578379    14912.116428824893
0.004716850584624549    14959.874631045177
0.004738049522767225    15007.70185612252
0.004759343735282136    15055.597431938464
0.004780733650360822    15103.560679664142
0.004802219698119249    15151.590913744756
0.0048238023106064514    15199.687441883914
0.004845481921813212    15247.849565027911
0.004867258967680808    15296.07657735185
0.004889133886109767    15344.367766244215
0.004911107116968668    15392.722412293107
0.004933179102102994    15441.139789072195
0.004955350285344017    15489.61915212398
0.0049776211125177085    15538.159733060025
0.004999992031453725    15586.760754873227
0.005022463491994401    15635.421433315438
0.005045035946003798    15684.140976884304
0.005067709847376788    15732.918586809894
0.005090485652048188    15781.753457042281
0.005113363818001909    15830.644774239418
0.005136344805280192    15879.591717755344
0.00515942907599284    15928.593459628168
0.0051826170943265176    15977.649164569682
0.005205909326554082    16026.757989954307
0.005229306241043966    16075.919085809115
0.005252808308269573    16125.131594803555
0.0052764160008187755    16174.394652240388
0.0053001297934033844    16223.70738604683
0.005323950162868713    16273.068916765424
0.005347877588203159    16322.478357546262
0.00537191255054784    16371.9348141391
0.005396055533206255    16421.437384886583
0.005420307021654025    16470.985160716315
0.00544466750354864    16520.577225033663
0.005469137468739269    16570.212640018373
0.00549371740927661    16619.890432570184
0.005518407819422788    16669.609618347604
0.005543209195661274    16719.369205028954
0.005568122036706902    16769.168192306577
0.0055931468435158746    16819.005571882808
